"종목","기호","거래소","부문","산업"
"Renaissance Gold Inc.","RNSGF","OTC Markets","기초 소재","금과 은"
"Northern Graphite Corporation","NGPHF","OTC Markets","기초 소재","비금속 광업"
"Laramide Resources","LMRXF","OTC Markets","기초 소재","금속 광업"
"Atico Mining Corporation","ATCMF","OTC Markets","기초 소재","금속 광업"
"Dalradian Resources","DRLDF","OTC Markets","기초 소재","금과 은"
"Alexandria Minerals Corporation","ALXDF","OTC Markets","기초 소재","금과 은"
"Columbus Gold Corp","CGTFF","OTC Markets","기초 소재","금과 은"
"Probe Metals","PROBF","OTC Markets","기초 소재","금과 은"
"Rye Patch Gold Corp","RPMGF","OTC Markets","기초 소재","금과 은"
"U3O8","UWEFF","OTC Markets","기초 소재","금속 광업"
"BASF","BFFAF","OTC Markets","기초 소재","화학제조"
"Verde Agritech","AMHPF","OTC Markets","기초 소재","금속 광업"
"Torex Gold","TORXF","OTC Markets","기초 소재","금과 은"
"Gran Colombia Gold","TPRFF","OTC Markets","기초 소재","금과 은"
"Hexagon Composites","HXGCF","OTC Markets","기초 소재","컨테이너와 포장"
"Biosyent Inc.","BIOYF","OTC Markets","기초 소재","화학제조"
"Fortescue","FSUMF","OTC Markets","기초 소재","금속 광업"
"Newcrest Min.","NCMGF","OTC Markets","기초 소재","금과 은"
"Acadian Timber Corp","ACAZF","OTC Markets","기초 소재","임업과 목재 제품"
"Novozymes B","NVZMF","OTC Markets","기초 소재","화학제조"
"West Fraser","WFTBF","OTC Markets","기초 소재","임업과 목재 제품"
"애퍼람","APMSF","OTC Markets","기초 소재","철과 철강"
"Primero Mining","PPPMF","OTC Markets","기초 소재","금과 은"
"Polymetal International","POYYF","OTC Markets","기초 소재","금과 은"
"Osisko Gold Ro","OR","뉴욕","기초 소재","금과 은"
"Noram Ventures","NRVTD","OTC Markets","기초 소재","금속 광업"
"Banyan Gold","BYAGF","OTC Markets","기초 소재","금과 은"
"GFG Resources","GFGSF","OTC Markets","기초 소재","금과 은"
"Marindi Metals","MNDMF","OTC Markets","기초 소재","금속 광업"
"Fresnillo","FNLPF","OTC Markets","기초 소재","금과 은"
"Atlas Cloud","ATLEF","OTC Markets","기초 소재","금과 은"
"Marlin Gold Mining Ltd","MLNZF","OTC Markets","기초 소재","금과 은"
"Beadell Res Ltd","BDREF","OTC Markets","기초 소재","금과 은"
"Benguet B","BGUUF","OTC Markets","기초 소재","금과 은"
"South Boulder Mines","SBMSF","OTC Markets","기초 소재","금과 은"
"Alderon Iron Ore","AXXDF","OTC Markets","기초 소재","금속 광업"
"Moly Mines","MYMNF","OTC Markets","기초 소재","금속 광업"
"Teranga Gold","TGCDF","OTC Markets","기초 소재","금과 은"
"Arianne Phosphate","DRRSF","OTC Markets","기초 소재","금속 광업"
"ATAC Resources Ltd","ATADF","OTC Markets","기초 소재","금과 은"
"Fission Uranium","FCUUF","OTC Markets","기초 소재","금속 광업"
"Fosun International","FOSUF","OTC Markets","기초 소재","철과 철강"
"Liberty Gold","LGDTF","OTC Markets","기초 소재","금과 은"
"Mirasol Resources","MRZLF","OTC Markets","기초 소재","금과 은"
"Bear Creek Mining Corp","BCEKF","OTC Markets","기초 소재","금과 은"
"OceanaGold","OCANF","OTC Markets","기초 소재","금과 은"
"Dundee Precious Metals","DPMLF","OTC Markets","기초 소재","금과 은"
"GBL","GBLBF","OTC Markets","기초 소재","화학 제품 – 플라스틱과 고무"
"Quaterra Resources Inc","QTRRF","OTC Markets","기초 소재","금과 은"
