"종목","기호","거래소","부문","산업"
"Dehua Tb A","002043","심천","자본재","건설 – 용품과 비품"
"Chongqing Dima Industry","600565","상하이","자본재","건설 서비스"
"Zhejiang Jindun Fans","300411","심천","자본재","다종 자본재"
"Anhui Water Resources","600502","상하이","자본재","건설 서비스"
"Fuxing A","000926","심천","자본재","건설 서비스"
"Jsti Group","300284","심천","자본재","건설 서비스"
"Deluxe Family","600503","상하이","자본재","건설 서비스"
"Yasha Decoration A","002375","심천","자본재","건설 서비스"
"Hangcha","603298","상하이","자본재","다종 자본재"
"Norinco A","000065","심천","자본재","건설 서비스"
"China Wuyi A","000797","심천","자본재","건설 서비스"
"Shenzhen Properties Resources","200011","심천","자본재","건설 서비스"
"Sz Properties A","000011","심천","자본재","건설 서비스"
"Tyan Home","600807","상하이","자본재","건설 서비스"
"Ningbo Baosi Energy Equipment","300441","심천","자본재","다종 자본재"
"North Electro-Optic","600184","상하이","자본재","항공 우주와 방위"
"Citychamp Dartong","600067","상하이","자본재","건설 서비스"
"Weihua A","002240","심천","자본재","건설 – 용품과 비품"
"Shenyang Mach A","000410","심천","자본재","다종 자본재"
"Beijing Vantone","600246","상하이","자본재","건설 서비스"
"Sichuan Chengfei A","002190","심천","자본재","다종 자본재"
"JiangSu Jin Tong Ling Fluid Mach","300091","심천","자본재","다종 자본재"
"Zhezhong Cons A","002346","심천","자본재","건설 – 원자재"
"Shenzhen Yinghe Tech","300457","심천","자본재","다종 자본재"
"Zhefu Holding A","002266","심천","자본재","다종 자본재"
"Guangdong Topstar","300607","심천","자본재","다종 자본재"
"Hunan Baili","603959","상하이","자본재","건설 서비스"
"DBG Tech A","300735","심천","자본재","건설 서비스"
"Sinovel Wind","601558","상하이","자본재","다종 자본재"
"Shaanxi Aerospace","600343","상하이","자본재","다종 자본재"
"Pingtan Develop A","000592","심천","자본재","건설 – 용품과 비품"
"Changlin","600710","상하이","자본재","건설과 농업용 기계"
"Shanghai New Huang Pu","600638","상하이","자본재","건설 서비스"
"Cinda Real Estate","600657","상하이","자본재","건설 서비스"
"Hubei Sanxia","600293","상하이","자본재","건설 – 용품과 비품"
"Dalian Huarui Heavy Industry A","002204","심천","자본재","다종 자본재"
"Gansu Qilianshan Cement","600720","상하이","자본재","건설 – 원자재"
"Hua Yuan Property","600743","상하이","자본재","건설 서비스"
"Henan Ancai Hi-tech","600207","상하이","자본재","건설 – 용품과 비품"
"Suzhou New District Hi-Tech","600736","상하이","자본재","건설 서비스"
"Riyue Heavy Industry","603218","상하이","자본재","다종 자본재"
"Leejun Industry A","002651","심천","자본재","다종 자본재"
"Changzheng Engineering","603698","상하이","자본재","건설 서비스"
"Guizhou Transportation Planning","603458","상하이","자본재","건설 서비스"
"Taiyuan Heavy Industry","600169","상하이","자본재","다종 자본재"
"Tibet Tianlu","600326","상하이","자본재","건설 서비스"
"Shanghai Highly A","600619","상하이","자본재","다종 자본재"
"Reclaim Constrcn A","002586","심천","자본재","건설 서비스"
"Shanghai Highly B","900910","상하이","자본재","다종 자본재"
"Lanzhou LS Heavy Equipment","603169","상하이","자본재","다종 자본재"
"Myhome Real Estate A","000667","심천","자본재","건설 서비스"
"Beijing Electronic Zone","600658","상하이","자본재","건설 서비스"
"Canny Elevator A","002367","심천","자본재","다종 자본재"
"Youngy Co","002192","심천","자본재","건설 – 용품과 비품"
"Guangzhou Guangri Stock","600894","상하이","자본재","다종 자본재"
"Hainan Express A","000886","심천","자본재","건설 서비스"
"Sunward Intel A","002097","심천","자본재","건설과 농업용 기계"
"Anhui Heli","600761","상하이","자본재","다종 자본재"
"Yinlun Machinery A","002126","심천","자본재","다종 자본재"
"Harbin Boshi Automation A","002698","심천","자본재","다종 자본재"
"Tongli Cement A","000885","심천","자본재","건설 – 원자재"
"Yunnan Metropolitan","600239","상하이","자본재","건설 서비스"
"Mesnac A","002073","심천","자본재","다종 자본재"
"Monalisa Group A","002918","심천","자본재","건설 – 용품과 비품"
"Tibet Urban Dev","600773","상하이","자본재","건설 서비스"
"Guangzhou KDT Machinery","002833","심천","자본재","다종 자본재"
"Jiangxi Cement A","000789","심천","자본재","건설 – 원자재"
"Chongqing Sansheng Materials","002742","심천","자본재","건설 – 원자재"
"Bestway Marine Energy","300008","심천","자본재","건설 서비스"
"Dalian Zhiyun Automation","300097","심천","자본재","다종 자본재"
"China Fangda","200055","심천","자본재","건설 – 용품과 비품"
"Zongshen Power A","001696","심천","자본재","다종 자본재"
"Fangda A","000055","심천","자본재","건설 – 용품과 비품"
"Sichuan Monarch Sanitary Ware","002798","심천","자본재","건설 – 용품과 비품"
"Tianjin Realty Dev","600322","상하이","자본재","건설 서비스"
"Wuhan East Lake Hi-Tech","600133","상하이","자본재","건설 서비스"
"Wuxi Huaguang Boiler","600475","상하이","자본재","다종 자본재"
"Southeast Space A","002135","심천","자본재","건설 – 용품과 비품"
"Shandong Hi-Speed Road&Bridge","000498","심천","자본재","건설 서비스"
"China Wafer Level CSP","603005","상하이","자본재","다종 자본재"
"Dun'An Environ A","002011","심천","자본재","다종 자본재"
"Guangdong Yizumi Machinery","300415","심천","자본재","다종 자본재"
"Center International","603098","상하이","자본재","건설 – 용품과 비품"
"Twin Tower A","000795","심천","자본재","건설 – 용품과 비품"
"Black Peony","600510","상하이","자본재","건설 서비스"
"Shenzhen FRD Science","300602","심천","자본재","다종 자본재"
"QuMei Home Furnishings","603818","상하이","자본재","건설 – 용품과 비품"
"Langold Estate A","002305","심천","자본재","건설 서비스"
"Guangdong Zhengye Tech","300410","심천","자본재","다종 자본재"
"Sichuan Chengfa Aero","600391","상하이","자본재","항공 우주와 방위"
"Arcplus Group","600629","상하이","자본재","건설 – 용품과 비품"
"Sanxiang A","000863","심천","자본재","건설 서비스"
"Hangzhou Boiler A","002534","심천","자본재","다종 자본재"
"Guochuang Hitech A","002377","심천","자본재","건설 – 용품과 비품"
"Ningbo Haitian Precision Machinery","601882","상하이","자본재","다종 자본재"
"HuBei SanFeng Intelligent","300276","심천","자본재","다종 자본재"
"Zj Sh Driveline A","002472","심천","자본재","다종 자본재"
"Gd Wedge A","000534","심천","자본재","건설 서비스"
"CRED A","600890","상하이","자본재","건설 서비스"
"Shanghai Pudong","600284","상하이","자본재","건설 서비스"
"Shenzhen Minkave Tech","300506","심천","자본재","건설 서비스"
"Tianqiao Crane A","002523","심천","자본재","건설과 농업용 기계"
"Jiangsu Dagang A","002077","심천","자본재","건설 서비스"
"Huachangda Intelligent","300278","심천","자본재","다종 자본재"
"Shanghai Hanbell A","002158","심천","자본재","다종 자본재"
"Nanning Baling Technology","002592","심천","자본재","다종 자본재"
"Shenzhen Institute Building A","300675","심천","자본재","건설 서비스"
"Yonker Environmental Protect","300187","심천","자본재","다종 자본재"
"Avic Sanxin A","002163","심천","자본재","건설 서비스"
"Yantai Eddie Precision","603638","상하이","자본재","다종 자본재"
"Tengda Construction","600512","상하이","자본재","건설 서비스"
"Jiangsu Yulong Steel Pipe","601028","상하이","자본재","건설 – 용품과 비품"
"Avic Real Estate A","000043","심천","자본재","건설 서비스"
"Ningbo Cixing","300307","심천","자본재","다종 자본재"
"Sinoma Energy Conservation","603126","상하이","자본재","건설 서비스"
"Masterwork Machinery","300195","심천","자본재","다종 자본재"
"Saimo Electric Co Ltd","300466","심천","자본재","다종 자본재"
"Bx Road&Bridge A","002307","심천","자본재","건설 서비스"
"Fengfan Power","601700","상하이","자본재","건설 서비스"
"Zjg Chemic Machi A","002564","심천","자본재","다종 자본재"
"Shanghai Yongli Belting","300230","심천","자본재","다종 자본재"
"China Design","603018","상하이","자본재","건설 서비스"
"Step Electric A","002527","심천","자본재","다종 자본재"
"Shandong Jinjing Science & Tech","600586","상하이","자본재","건설 – 용품과 비품"
"SPIC Yuanda","600292","상하이","자본재","건설 서비스"
"Luoyang Glass","600876","상하이","자본재","건설 – 용품과 비품"
"Asian Star","601890","상하이","자본재","건설 – 용품과 비품"
"Huadian Heavy Industries","601226","상하이","자본재","건설 서비스"
"Glory Med A","002551","심천","자본재","건설 서비스"
"Miracle Automation Engineering","002009","심천","자본재","건설과 농업용 기계"
"Hefei Urban Cons A","002208","심천","자본재","건설 서비스"
"Nanfeng Corp","300004","심천","자본재","다종 자본재"
"Lander Sports Development","000558","심천","자본재","건설 서비스"
"Rifa Machinery A","002520","심천","자본재","다종 자본재"
"Hangzhou Steam Turbine","200771","심천","자본재","다종 자본재"
"Ningbo Donly A","002164","심천","자본재","다종 자본재"
"Sz Hongtao A","002325","심천","자본재","건설 서비스"
"Dalian Energas Gas-System","603318","상하이","자본재","건설 서비스"
"Guoxing Rongda A","000838","심천","자본재","건설 서비스"
"Tj Tianbao A","000965","심천","자본재","건설 서비스"
"Shanghai Tongji Tech","600846","상하이","자본재","건설 서비스"
"Hna Innovation Hainan A","600555","상하이","자본재","건설 서비스"
"Hna Innovation Hainan B","900955","상하이","자본재","건설 서비스"
"Wuxi Boton Tech","300031","심천","자본재","다종 자본재"
"Jiuli Metals A","002318","심천","자본재","건설 – 용품과 비품"
"Shanghai Yanhua Smartech Group","002178","심천","자본재","건설 서비스"
"Songzhi Aircon A","002454","심천","자본재","다종 자본재"
"Chongqing Yukaifa","000514","심천","자본재","건설 서비스"
"Ningxia Building","600449","상하이","자본재","건설 – 원자재"
"China Realestate A","000736","심천","자본재","건설 서비스"
"Shandong Luyang A","002088","심천","자본재","건설 – 원자재"
"Changjiang & Jinggong Steel","600496","상하이","자본재","건설 – 용품과 비품"
"Shantui Constr A","000680","심천","자본재","건설과 농업용 기계"
"Luoyang Longhua Heat Trans Energy","300263","심천","자본재","다종 자본재"
"Beijing Hanjian Heshan Pipeline","603616","상하이","자본재","건설 – 원자재"
"L&K Engineering Suzhou","603929","상하이","자본재","건설 서비스"
"Anhui Xinli Finance","600318","상하이","자본재","건설 – 원자재"
"Fangxing Sci","600552","상하이","자본재","건설 – 용품과 비품"
"Guangzhou Pearl River","600684","상하이","자본재","건설 서비스"
"Chengdu ALD Aviation","300696","심천","자본재","항공 우주와 방위"
"Top Resource Conservation Eng","300332","심천","자본재","건설 서비스"
"Bj Lier Mat A","002392","심천","자본재","건설 – 용품과 비품"
"Beijing Cisri Gaona Materials Tech","300034","심천","자본재","항공 우주와 방위"
"Sichuan Guodong","600321","상하이","자본재","건설 – 용품과 비품"
"Tianjin Jinbin Development","000897","심천","자본재","건설 서비스"
"Fujian Snowman A","002639","심천","자본재","다종 자본재"
"Suzhou Secote  A","603283","상하이","자본재","다종 자본재"
"First Tractor","601038","상하이","자본재","건설과 농업용 기계"
"Huida Sanitary Ware","603385","상하이","자본재","건설 – 용품과 비품"
"Yang Guang A","000608","심천","자본재","건설 서비스"
"Jiangsu WELLE Environmental","300190","심천","자본재","건설 서비스"
"Xinjiang Qingsong","600425","상하이","자본재","건설 – 원자재"
"Hongrun Const A","002062","심천","자본재","건설 서비스"
"Chengdu Techcent Environment","300362","심천","자본재","다종 자본재"
"Changbao Steel A","002478","심천","자본재","건설 – 용품과 비품"
"Zhengping Road & Bridge","603843","상하이","자본재","건설 서비스"
"Jianghuai Eng A","000816","심천","자본재","다종 자본재"
"Ningbo Fuda","600724","상하이","자본재","건설 서비스"
"Infotmic A","000670","심천","자본재","건설 서비스"
"Hailu Heavy A","002255","심천","자본재","건설 – 용품과 비품"
"HNA Investment","000616","심천","자본재","건설 서비스"
"Xinzhu Mach A","002480","심천","자본재","건설과 농업용 기계"
"Hunan China Sun Pharma Machinery","300216","심천","자본재","다종 자본재"
"Wiscom Sys A","002090","심천","자본재","건설 서비스"
"Bj Centergate A","000931","심천","자본재","건설 서비스"
"Tianye Tolian A","002459","심천","자본재","건설과 농업용 기계"
"Jiangsu Phoenix Property","600716","상하이","자본재","건설 서비스"
"Shenzhen Zhongzhuang","002822","심천","자본재","건설 서비스"
"Beijing Andawell A","300719","심천","자본재","항공 우주와 방위"
"Honglu Steel Con A","002541","심천","자본재","건설 – 용품과 비품"
"Jingkai","600215","상하이","자본재","건설 서비스"
"Sunlight Machine A","002621","심천","자본재","다종 자본재"
"Shandong Fin CNC Machine","002270","심천","자본재","다종 자본재"
"Chengdu R&Bridge A","002628","심천","자본재","건설 서비스"
"Zhejiang Dayuan","603757","상하이","자본재","다종 자본재"
"Zhejiang Yilida Ventilator A","002686","심천","자본재","다종 자본재"
"Tangshan Jidong Equip A","000856","심천","자본재","다종 자본재"
"ZhongTongGuoMai Communication","603559","상하이","자본재","건설 서비스"
"Nanjing Chixia Dev","600533","상하이","자본재","건설 서비스"
"Atlantic China Welding","600558","상하이","자본재","건설과 농업용 기계"
"Sobute New Materials A","603916","상하이","자본재","건설 – 용품과 비품"
"Hengxing Tech A","002132","심천","자본재","건설 – 용품과 비품"
"Uroica Mining Safety Eng","300099","심천","자본재","다종 자본재"
"NanJing Sanchao Advanced Materials","300554","심천","자본재","다종 자본재"
"Jiangsu Sunrain Solar Energy","603366","상하이","자본재","건설 – 용품과 비품"
"Sotech Smarter Equipment","300173","심천","자본재","다종 자본재"
"Yantai Moon Co Ltd","000811","심천","자본재","다종 자본재"
"Jikai Equipment","002691","심천","자본재","건설과 농업용 기계"
"Shenyang Brilliant Elevator A","002689","심천","자본재","다종 자본재"
"Zhangjiagang Furui Special Equip","300228","심천","자본재","다종 자본재"
"Jiangmen iDear-Hanyu Electrical","300403","심천","자본재","다종 자본재"
"Shang Gong B","900924","상하이","자본재","다종 자본재"
"Shang Gong A","600843","상하이","자본재","다종 자본재"
"Nantong Square Cold Chain Equipment","603339","상하이","자본재","다종 자본재"
"Kingland Pipe A","002443","심천","자본재","건설 – 용품과 비품"
"Beijing Sanlian Hope Shin-Gosen","300384","심천","자본재","건설 서비스"
"Qingdao Tianhua Chemistry","600579","상하이","자본재","다종 자본재"
"Sundy Land Investment","600077","상하이","자본재","건설 서비스"
"Yuhuan CNC Machine","002903","심천","자본재","다종 자본재"
"Yaohua Pilkington Glass B","900918","상하이","자본재","건설 – 용품과 비품"
"Yaohua Pilkington Glass A","600819","상하이","자본재","건설 – 용품과 비품"
"Fujian Haiyuan Auto Equipments","002529","심천","자본재","다종 자본재"
"Buildingresearch A","002398","심천","자본재","건설 – 원자재"
"Shengda Forestry A","002259","심천","자본재","건설 – 용품과 비품"
"Flying Tech","603488","상하이","자본재","다종 자본재"
"Metro Investment Dev","600683","상하이","자본재","건설 서비스"
"Guangdong Piano","002853","심천","자본재","건설 – 용품과 비품"
"XiAn Tian He Defense","300397","심천","자본재","항공 우주와 방위"
"Shanghai Chuangli","603012","상하이","자본재","건설과 농업용 기계"
"Shanghai Taisheng Wind Power","300129","심천","자본재","다종 자본재"
"Tus-Design A","300500","심천","자본재","건설 서비스"
"Beijing JIAYU Door Window Curtain","300117","심천","자본재","건설 – 용품과 비품"
"Nantong Metalforming Equipment","300280","심천","자본재","다종 자본재"
"Zhejiang Feida Tech","600526","상하이","자본재","다종 자본재"
"Boyun New Mat A","002297","심천","자본재","항공 우주와 방위"
"Fujian Yongan Forestry","000663","심천","자본재","건설 – 용품과 비품"
"Suzhou SLAC Precision","300382","심천","자본재","다종 자본재"
"Guangxi Fenglin Wood","601996","상하이","자본재","건설 – 용품과 비품"
"Sichuan Yimikang Environmental","300249","심천","자본재","다종 자본재"
"Gd Hydropower A","002060","심천","자본재","건설 서비스"
"Shanghai Tianyong Engineering","603895","상하이","자본재","다종 자본재"
"Shenzhen Fountain Corp","000005","심천","자본재","건설 서비스"
"Tanac Automation","300461","심천","자본재","다종 자본재"
"Shaanxi Construction Machinery","600984","상하이","자본재","건설과 농업용 기계"
"Hainan Haide A","000567","심천","자본재","건설 서비스"
"Guangdong LingXiao","002884","심천","자본재","다종 자본재"
"North Hauler Joint","600262","상하이","자본재","건설과 농업용 기계"
"East China Engr A","002140","심천","자본재","건설 서비스"
"Qinglong Pipes A","002457","심천","자본재","건설 – 원자재"
"Zhejiang Materials Development","000906","심천","자본재","건설 – 용품과 비품"
"Py Refractories A","002225","심천","자본재","건설 – 원자재"
"Huayi Compress A","000404","심천","자본재","다종 자본재"
"Jilin Jlu Design","300597","심천","자본재","건설 서비스"
"Shanghai Weihong Electronic","300508","심천","자본재","다종 자본재"
"Qinchuan Mach A","000837","심천","자본재","다종 자본재"
"Cn Haisum A","002116","심천","자본재","건설 서비스"
"Shanghai Hugong Electric","603131","상하이","자본재","건설과 농업용 기계"
"Xiamen R&T Plumbing","002790","심천","자본재","건설 – 용품과 비품"
"Dalian Refrigeration","200530","심천","자본재","다종 자본재"
"Dalian Refrig A","000530","심천","자본재","다종 자본재"
"Tj Songjiang","600225","상하이","자본재","건설 서비스"
"Jiangsu Zhenjiang New Energy A","603507","상하이","자본재","다종 자본재"
"Ningbo Construction","601789","상하이","자본재","건설 서비스"
"Guangdong Transtek Medical","300562","심천","자본재","다종 자본재"
"Shanghai Zhongyida B","900906","상하이","자본재","다종 자본재"
"Shanghai Zhongyida A","600610","상하이","자본재","다종 자본재"
"Shandong Daye A","603278","상하이","자본재","건설 – 용품과 비품"
"Nanxing Furniture Machinery","002757","심천","자본재","건설과 농업용 기계"
"Taiyuan Lionhead Cement","600539","상하이","자본재","건설 – 원자재"
"Shenzhen Jasic Tech Co","300193","심천","자본재","건설과 농업용 기계"
"PNC Process Systems","603690","상하이","자본재","다종 자본재"
"Xiamen XGMA Machinery","600815","상하이","자본재","건설과 농업용 기계"
"Shenzhen Changhong Tech","300151","심천","자본재","다종 자본재"
"Zhe Jiang Dong Ri","600113","상하이","자본재","건설 서비스"
"Shanghai Canature Environmental","300272","심천","자본재","다종 자본재"
"Beijing Taikong Panel","300344","심천","자본재","건설 – 원자재"
"Sichuan Tianyi Tech","600378","상하이","자본재","건설 서비스"
"Shandong Mining A","002526","심천","자본재","건설과 농업용 기계"
"Shanghai Huaming Terminal Equip","300462","심천","자본재","다종 자본재"
"Fujian Nebula Electronics","300648","심천","자본재","다종 자본재"
"Shanghai Cimic A","002162","심천","자본재","건설 – 용품과 비품"
"XiAn Dagang Road Machinery Co","300103","심천","자본재","건설과 농업용 기계"
"Geron","002722","심천","자본재","다종 자본재"
"Wolong Real Estate","600173","상하이","자본재","건설 서비스"
