"종목","기호","거래소","부문","산업"
"Rpm Intl Inc","RPM","뉴욕","자본재","건설 – 용품과 비품"
"Thor Industries","THO","뉴욕","자본재","이동 주택과 여가용 차량"
"Gardner Denver Inc","GDI","뉴욕","자본재","다종 자본재"
"Pure Cycle Corp","PCYO","나스닥","자본재","건설 서비스"
"Newater Technology","NEWA","나스닥","자본재","다종 자본재"
"Hudson Tech","HDSN","나스닥","자본재","다종 자본재"
"Graham Corp","GHM","뉴욕","자본재","다종 자본재"
"ReTo Eco-Solutions","RETO","나스닥","자본재","건설 – 용품과 비품"
"Manitex  International","MNTX","나스닥","자본재","다종 자본재"
"Acm Research","ACMR","나스닥","자본재","다종 자본재"
"Griffin Industrial Realty","GRIF","나스닥","자본재","건설 서비스"
"Skyline Corp","SKY","뉴욕","자본재","이동 주택과 여가용 차량"
"Orion Group","ORN","뉴욕","자본재","건설 서비스"
"Northwest Pipe","NWPX","나스닥","자본재","건설 – 용품과 비품"
"CECO Envir","CECE","나스닥","자본재","다종 자본재"
"Dawson Geophy","DWSN","나스닥","자본재","건설 서비스"
"Huttig Building","HBP","나스닥","자본재","건설 – 용품과 비품"
"Profire Ene","PFIE","나스닥","자본재","건설 – 용품과 비품"
"Synalloy Corp","SYNL","나스닥","자본재","건설 – 용품과 비품"
"Empire Diversified Energy","MPIR","OTC Markets","자본재","건설 – 원자재"
"Gulf Isl. Fab.","GIFI","나스닥","자본재","건설 – 용품과 비품"
"FTE Networks","FTNW","뉴욕","자본재","건설 서비스"
"AviChina","AVIJF","OTC Markets","자본재","항공 우주와 방위"
"Goldfield Corp","GV","뉴욕","자본재","건설 서비스"
"Kewaunee Scientif","KEQU","나스닥","자본재","건설 – 용품과 비품"
"Vanjia Corp","VNJA","OTC Markets","자본재","건설 서비스"
"Limbach Holdings","LMB","나스닥","자본재","건설 서비스"
"Technovative","TEHG","OTC Markets","자본재","건설 서비스"
"CPI Aero","CVU","뉴욕","자본재","항공 우주와 방위"
"Adomani","ADOM","나스닥","자본재","다종 자본재"
"Nobility Homes","NOBH","OTC Markets","자본재","이동 주택과 여가용 차량"
"Tat Techno","TATT","나스닥","자본재","항공 우주와 방위"
"Aerogrow Intl Inc","AERO","OTC Markets","자본재","다종 자본재"
"ASV","ASV","나스닥","자본재","다종 자본재"
"RCM Technologies","RCMT","나스닥","자본재","건설 서비스"
"Rada Electronic Industries","RADA","나스닥","자본재","항공 우주와 방위"
"Amfil Technologies","AMFE","OTC Markets","자본재","건설과 농업용 기계"
"Capstone Turbine","CPST","나스닥","자본재","다종 자본재"
"Innovative Soluti","ISSC","나스닥","자본재","항공 우주와 방위"
"TMSR","TMSR","나스닥","자본재","다종 자본재"
"Envision Solar Intl","EVSI","OTC Markets","자본재","건설 서비스"
"Global Power","GLPW","OTC Markets","자본재","건설 서비스"
"Income Opportunity Realty Trust","IOR","뉴욕","자본재","건설 서비스"
"LS Starrett Comp","SCX","뉴욕","자본재","다종 자본재"
"Smith-Midland Corp","SMID","OTC Markets","자본재","건설 – 원자재"
"Cadus","KDUS","OTC Markets","자본재","건설 서비스"
"Taylor Devices","TAYD","나스닥","자본재","다종 자본재"
"Arc Wireless","ARCW","나스닥","자본재","다종 자본재"
"Coda Octopus","CODA","나스닥","자본재","건설 서비스"
"Air Industries Group","AIRI","뉴욕","자본재","항공 우주와 방위"
"World Poker Fund Holdings","WPFH","OTC Markets","자본재","건설 서비스"
"Growlife Inc","PHOT","OTC Markets","자본재","다종 자본재"
"Wheeler REIT","WHLR","나스닥","자본재","건설 서비스"
"Broadwind Energy","BWEN","나스닥","자본재","다종 자본재"
"Continental Materials","CUO","뉴욕","자본재","다종 자본재"
"Jewett-Cameron Trading","JCTCF","나스닥","자본재","건설 – 용품과 비품"
"ATVRockN","ATVK","OTC Markets","자본재","다종 자본재"
"Surna","SRNA","OTC Markets","자본재","건설 서비스"
"Cemtrex","CETX","나스닥","자본재","다종 자본재"
"Fuel Tech","FTEK","나스닥","자본재","다종 자본재"
"SIFCO Ind.","SIF","뉴욕","자본재","항공 우주와 방위"
"P & F Industries","PFIN","나스닥","자본재","다종 자본재"
"Applied Minerals Inc","AMNL","OTC Markets","자본재","건설 – 원자재"
"Sono-Tek Corp","SOTK","OTC Markets","자본재","다종 자본재"
"Elbit Imaging Ltd","EMITF","나스닥","자본재","건설 서비스"
"ENGlobal Corp","ENG","나스닥","자본재","건설 서비스"
"LiqTech International Inc","LIQT","뉴욕","자본재","다종 자본재"
"Hebron Technology","HEBT","나스닥","자본재","다종 자본재"
"Ocean Power Tech","OPTT","나스닥","자본재","다종 자본재"
"Bonso Electronics Int","BNSO","나스닥","자본재","다종 자본재"
"Tomi Environmental","TOMZ","OTC Markets","자본재","다종 자본재"
"Mikros Sys Corp","MKRS","OTC Markets","자본재","항공 우주와 방위"
"WSI Industries Inc","WSCI","나스닥","자본재","항공 우주와 방위"
"Intl Automated Sys","IAUS","OTC Markets","자본재","다종 자본재"
"REGI US","RGUS","OTC Markets","자본재","다종 자본재"
"Astrotech Corp","ASTC","나스닥","자본재","항공 우주와 방위"
"Wuhan General Gr Chn","WUHN","OTC Markets","자본재","다종 자본재"
"Arts-Way Manufacturing","ARTW","나스닥","자본재","건설과 농업용 기계"
"Real Goods Solar","RGSE","나스닥","자본재","건설 – 용품과 비품"
"Novus Robotics","NRBT","OTC Markets","자본재","다종 자본재"
"Seychelle Environmtl","SYEV","OTC Markets","자본재","다종 자본재"
"Environmmtl Tectonic","ETCC","OTC Markets","자본재","항공 우주와 방위"
"Applied Energetics","AERG","OTC Markets","자본재","항공 우주와 방위"
"China Ceramics Co","CCCL","나스닥","자본재","건설 – 용품과 비품"
"Tel Instrument Electronics Corp","TIK","뉴욕","자본재","항공 우주와 방위"
"China Energy Technology Corp Ltd","CETH","OTC Markets","자본재","건설 – 용품과 비품"
"Yulong Eco-Materials","YECO","나스닥","자본재","건설 – 원자재"
"Renewable Energy Trade Board","EBODF","OTC Markets","자본재","건설 – 용품과 비품"
"Drone Aviation Holding","DRNE","OTC Markets","자본재","항공 우주와 방위"
"Wanderport Corp","WDRP","OTC Markets","자본재","건설 – 용품과 비품"
"General Steel Holdings","GSIH","OTC Markets","자본재","건설 – 용품과 비품"
"Cavitation Techs Inc","CVAT","OTC Markets","자본재","다종 자본재"
"Euro Tech Holding","CLWT","나스닥","자본재","다종 자본재"
"Solar Wind Energy","SWET","OTC Markets","자본재","건설 서비스"
"Comstock Homebuil","CHCI","나스닥","자본재","건설 서비스"
"China Advanced","CADC","나스닥","자본재","건설 – 원자재"
"ROI Land Investments","ROII","OTC Markets","자본재","건설 서비스"
"Tempus Applied Solutions","TMPS","OTC Markets","자본재","항공 우주와 방위"
"Reg Tech","REGRF","OTC Markets","자본재","다종 자본재"
"Dais Analytic Corp","DLYT","OTC Markets","자본재","다종 자본재"
"Metrospaces","MSPC","OTC Markets","자본재","건설 서비스"
"TransAtlantic Capital","TACI","OTC Markets","자본재","항공 우주와 방위"
"Enviro Tech","EVTN","OTC Markets","자본재","다종 자본재"
"THT Heat Transfer","THTI","OTC Markets","자본재","다종 자본재"
"Lamperd Less Lethal","LLLI","OTC Markets","자본재","항공 우주와 방위"
"Novagen Ingenium Inc","NOVZ","OTC Markets","자본재","다종 자본재"
"Sauer Energy, Inc.","SENY","OTC Markets","자본재","다종 자본재"
"Infrastructure Devs","IDVC","OTC Markets","자본재","건설 서비스"
"Go Green Global Tech","GOGR","OTC Markets","자본재","항공 우주와 방위"
"Moller Intl Inc","MLER","OTC Markets","자본재","항공 우주와 방위"
"Nhale Inc","NHLE","OTC Markets","자본재","건설과 농업용 기계"
"Scio Diamond Tech","SCIO","OTC Markets","자본재","건설 – 용품과 비품"
