"종목","기호","거래소","부문","산업"
"Jiangsu Nandasoft Tech","8045","홍콩","테크놀로지","컴퓨터 하드웨어"
"Daisho Microline","0567","홍콩","테크놀로지","반도체"
"Golden Power","3919","홍콩","테크놀로지","전자 장비와 제어기"
"DeTai New Energy","0559","홍콩","테크놀로지","전자 장비와 제어기"
"Anacle Systems","8353","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"EFT Solutions","8062","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"CircuTech Intl","8051","홍콩","테크놀로지","통신 장비"
"Centron Telecom Internationaling","1155","홍콩","테크놀로지","통신 장비"
"Zioncom Holdings","8287","홍콩","테크놀로지","통신 장비"
"Wai Chi","1305","홍콩","테크놀로지","반도체"
"Aurum Pacific China","8148","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Glory Mark Hi-Tech","8159","홍콩","테크놀로지","컴퓨터 주변기기"
"SK Target","8427","홍콩","테크놀로지","전자 장비와 제어기"
"Ahsay Backup Software Development","8290","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Kantone Holdings","1059","홍콩","테크놀로지","컴퓨터 하드웨어"
"Prime Intelligence Solutions","8379","홍콩","테크놀로지","컴퓨터 주변기기"
"QPL Intl","0243","홍콩","테크놀로지","반도체"
"On Real Intl","8245","홍콩","테크놀로지","통신 장비"
"Yu Tak International","8048","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Zheda Lande Scitech","8106","홍콩","테크놀로지","컴퓨터 하드웨어"
"Finsoft Financial","8018","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"China Public Procurement","1094","홍콩","테크놀로지","컴퓨터 서비스"
"International Standard Resources","0091","홍콩","테크놀로지","반도체"
"HKC Intl","0248","홍콩","테크놀로지","통신 장비"
"Sing Lee Software","8076","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"TEM","8346","홍콩","테크놀로지","전자 장비와 제어기"
"Vodatel Networks","8033","홍콩","테크놀로지","컴퓨터 서비스"
"GET Holdings","8100","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Gameone","8282","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Echo International Holdings Group","8218","홍콩","테크놀로지","전자 장비와 제어기"
"Merdeka Financial Services","8163","홍콩","테크놀로지","전자 장비와 제어기"
"Megalogic Tech","8242","홍콩","테크놀로지","반도체"
"TC Orient Lighting","0515","홍콩","테크놀로지","반도체"
"Atlinks Group","8043","홍콩","테크놀로지","통신 장비"
"Forebase Intl","2310","홍콩","테크놀로지","전자 장비와 제어기"
"Trillion Grand Corporate","8103","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Thiz Tech","8119","홍콩","테크놀로지","컴퓨터 하드웨어"
"Shanghai Jiaoda Withub Info","8205","홍콩","테크놀로지","컴퓨터 하드웨어"
"Future Data","8229","홍콩","테크놀로지","컴퓨터 서비스"
"Timeless Software","8028","홍콩","테크놀로지","컴퓨터 서비스"
"Vertical Intl","8375","홍콩","테크놀로지","전자 장비와 제어기"
"Ningbo WanHao","8249","홍콩","테크놀로지","전자 장비와 제어기"
"Expert Systems","8319","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Keen Ocean Intl","8070","홍콩","테크놀로지","전자 장비와 제어기"
"Chinese Energy","8009","홍콩","테크놀로지","전자 장비와 제어기"
"Shanxi Changcheng Microlight","8286","홍콩","테크놀로지","전자 장비와 제어기"
"Jian Epayment Systems","8165","홍콩","테크놀로지","컴퓨터 서비스"
"ITE","8092","홍콩","테크놀로지","컴퓨터 네트워크"
"Kirin Group","8109","홍콩","테크놀로지","컴퓨터 서비스"
"Phoenitron","8066","홍콩","테크놀로지","반도체"
"abc Multiactive","8131","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Cloud Invest","8129","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"어플라이드 머티어리얼즈","4336","홍콩","테크놀로지","반도체"
"시스코 시스템즈","4333","홍콩","테크놀로지","통신 장비"
"인텔","4335","홍콩","테크놀로지","반도체"
"Elec & Eltek International Company","1151","홍콩","테크놀로지","반도체"
"마이크로소프트","4338","홍콩","테크놀로지","소프트웨어와 프로그래밍"
"Tencent Holdings","0700","홍콩","테크놀로지","컴퓨터 서비스"
"BYD Co.","1211","홍콩","테크놀로지","전자 장비와 제어기"
"AAC Technologies","2018","홍콩","테크놀로지","전자 장비와 제어기"
