"종목","기호","거래소","부문","산업"
"Jang Won Tech","174880","KOSDAQ","기초 소재","다종 조립 제품"
"POSCO","005490","서울","기초 소재","철과 철강"
"LG화학","051910","서울","기초 소재","화학제조"
"롯데케미칼","011170","서울","기초 소재","화학제조"
"고려아연","010130","서울","기초 소재","금속 광업"
"현대제철","004020","서울","기초 소재","철과 철강"
"한화케미칼","009830","서울","기초 소재","화학 제품 – 플라스틱과 고무"
"OCI","010060","서울","기초 소재","화학제조"
"KCC","002380","서울","기초 소재","화학제조"
"금호석유","011780","서울","기초 소재","화학 제품 – 플라스틱과 고무"
"한화","000880","서울","기초 소재","화학제조"
"Posco Daewoo","047050","서울","기초 소재","다종 조립 제품"
"Posco Chemtech","003670","KOSDAQ","기초 소재","화학제조"
"LS","006260","서울","기초 소재","다종 조립 제품"
"Korea Petro Chem","006650","서울","기초 소재","화학제조"
"Lotte Fine Chemical","004000","서울","기초 소재","화학제조"
"일진머티리얼즈","020150","서울","기초 소재","다종 조립 제품"
"영풍","000670","서울","기초 소재","다종 조립 제품"
"SK Materials","036490","KOSDAQ","기초 소재","화학제조"
"SKC","011790","서울","기초 소재","조립식 플라스틱과 고무"
"태광산업","003240","서울","기초 소재","화학제조"
"락앤락","115390","서울","기초 소재","컨테이너와 포장"
"SK케미칼","285130","서울","기초 소재","화학 제품 – 플라스틱과 고무"
"대한전선","001440","서울","기초 소재","다종 조립 제품"
"풍산","103140","서울","기초 소재","금속 광업"
"Soulbrain","036830","KOSDAQ","기초 소재","화학제조"
"휴켐스","069260","서울","기초 소재","화학제조"
"동국제강","001230","서울","기초 소재","철과 철강"
"AK 홀딩스","006840","서울","기초 소재","화학제조"
"세아베스틸","001430","서울","기초 소재","철과 철강"
"후성","093370","서울","기초 소재","화학제조"
"한솔케미칼","014680","서울","기초 소재","화학제조"
"Dongjin Semichem","005290","KOSDAQ","기초 소재","화학제조"
"LG하우시스","108670","서울","기초 소재","조립식 플라스틱과 고무"
"송원산업","004430","서울","기초 소재","화학제조"
"남해화학","025860","서울","기초 소재","화학제조"
"세아홀딩스","058650","서울","기초 소재","철과 철강"
"애경유화","161000","서울","기초 소재","화학제조"
"SK디스커버리","006120","서울","기초 소재","화학 제품 – 플라스틱과 고무"
"유니드","014830","서울","기초 소재","화학제조"
"삼익THK","004380","서울","기초 소재","다종 조립 제품"
"무림P&P","009580","서울","기초 소재","종이와 종이 제품"
"Leaders Cosmetics","016100","KOSDAQ","기초 소재","컨테이너와 포장"
