"종목","기호","거래소","부문","산업"
"Nakano Refrigerators","6411","도쿄","자본재","다종 자본재"
"Sanden Corp","6444","도쿄","자본재","다종 자본재"
"Meisei Industrial","1976","도쿄","자본재","건설 서비스"
"Hirano Tecseed","6245","도쿄","자본재","다종 자본재"
"Rorze","6323","도쿄","자본재","다종 자본재"
"Gecoss Corp","9991","도쿄","자본재","건설 – 용품과 비품"
"Shin Nippon Air Technologies","1952","도쿄","자본재","건설 서비스"
"NS Tool","6157","도쿄","자본재","다종 자본재"
"Nichireki Co Ltd","5011","도쿄","자본재","건설 – 용품과 비품"
"Nissei","6271","도쿄","자본재","다종 자본재"
"Toyo Engineering Corp","6330","도쿄","자본재","건설 서비스"
"Misawa Homes","1722","도쿄","자본재","건설 서비스"
"Ki-Star Real Estate","3465","도쿄","자본재","건설 서비스"
"Tenpos Busters","2751","도쿄","자본재","다종 자본재"
"Organo Corp","6368","도쿄","자본재","다종 자본재"
"Daiichi Kensetsu","1799","도쿄","자본재","건설 서비스"
"Nippon Rietec","1938","도쿄","자본재","건설 서비스"
"Zenitaka Corp","1811","도쿄","자본재","건설 서비스"
"Sankyo Frontier","9639","도쿄","자본재","건설 서비스"
"Nisshin Fudosan","8881","도쿄","자본재","건설 서비스"
"Yahagi Construction","1870","도쿄","자본재","건설 서비스"
"OSJB Holdings Corp","5912","도쿄","자본재","건설 서비스"
"Seika Corp","8061","도쿄","자본재","다종 자본재"
"Hokuetsu Industries","6364","도쿄","자본재","다종 자본재"
"Fudo Tetra Corp","1813","도쿄","자본재","건설 서비스"
"Daiichi Jitsugyo","8059","도쿄","자본재","다종 자본재"
"Tobishima Corp","1805","도쿄","자본재","건설 서비스"
"Asanuma Corp","1852","도쿄","자본재","건설 서비스"
"Hisaka Works Ltd","6247","도쿄","자본재","다종 자본재"
"Totech","9960","도쿄","자본재","다종 자본재"
"Kawada Technologies","3443","도쿄","자본재","건설 – 용품과 비품"
"Ohmoto Gumi","1793","도쿄","자본재","건설 서비스"
"Fuji Corp Ltd","8860","도쿄","자본재","건설 서비스"
"P.S. Mitsubishi Construction","1871","도쿄","자본재","건설 서비스"
"T.RAD Co Ltd","7236","도쿄","자본재","다종 자본재"
"Nissei Plastic Industrial","6293","도쿄","자본재","다종 자본재"
"Nippon Seisen","5659","도쿄","자본재","건설 – 용품과 비품"
"Teikoku Electric Mfg.","6333","도쿄","자본재","다종 자본재"
"Shinwa Co Ltd","7607","도쿄","자본재","건설과 농업용 기계"
"Yushin Precision Equipment","6482","도쿄","자본재","다종 자본재"
"Nihon Flush","7820","도쿄","자본재","건설 – 용품과 비품"
"Komatsu Wall Industry","7949","도쿄","자본재","건설 – 용품과 비품"
"Cleanup Corp","7955","도쿄","자본재","건설 – 용품과 비품"
"FJ Next Co Ltd","8935","도쿄","자본재","건설 서비스"
"Torishima Pump Mfg","6363","도쿄","자본재","다종 자본재"
"JK Holdings Co Ltd","9896","도쿄","자본재","건설 – 원자재"
"Hokuriku Electrical Construct","1930","도쿄","자본재","건설 서비스"
"Kato Works Co Ltd","6390","도쿄","자본재","건설과 농업용 기계"
"NDS","1956","도쿄","자본재","건설 서비스"
"First Juken Co Ltd","8917","도쿄","자본재","건설 서비스"
"Kitano Construction Corp","1866","도쿄","자본재","건설 서비스"
"Seikitokyu Kogyo","1898","도쿄","자본재","건설 서비스"
"Daihatsu Diesel Mfg","6023","도쿄","자본재","다종 자본재"
"Nakamura Choukou","6166","도쿄","자본재","다종 자본재"
"Nittoc Construction","1929","도쿄","자본재","건설 서비스"
"Iwaki Co","6237","도쿄","자본재","다종 자본재"
"Higashi Nihon House","1873","도쿄","자본재","건설 서비스"
"Furusato Industries","8087","도쿄","자본재","다종 자본재"
"Shinagawa Refractories","5351","도쿄","자본재","건설 – 원자재"
"Nippon Concrete Industry","5269","도쿄","자본재","건설 서비스"
"Prospect","3528","도쿄","자본재","건설 서비스"
"Cosmos Initia","8844","도쿄","자본재","건설 서비스"
"Punch Industry","6165","도쿄","자본재","다종 자본재"
"Toyo Corp","8151","도쿄","자본재","건설과 농업용 기계"
"Noda","7879","도쿄","자본재","건설 – 용품과 비품"
"Asante Inc","6073","도쿄","자본재","건설 서비스"
"Matsui Construction","1810","도쿄","자본재","건설 서비스"
"Asahi Kogyosha","1975","도쿄","자본재","건설 서비스"
"Pasco Corp","9232","도쿄","자본재","건설 서비스"
"Shinkawa Ltd","6274","도쿄","자본재","다종 자본재"
"CRE","3458","도쿄","자본재","건설 서비스"
"Sansei Tech","6357","도쿄","자본재","다종 자본재"
"Nippon Hume Corp","5262","도쿄","자본재","건설 – 원자재"
"Chugai Ro Co Ltd","1964","도쿄","자본재","다종 자본재"
"Japan Pile Corp","5288","도쿄","자본재","건설 – 원자재"
"Nihon Dengi","1723","도쿄","자본재","건설 서비스"
"Tomoe Corp","1921","도쿄","자본재","건설 서비스"
"Nakano Corp","1827","도쿄","자본재","건설 서비스"
"Yondenko Corp","1939","도쿄","자본재","건설 서비스"
"Ardepro","8925","도쿄","자본재","건설 서비스"
"Nankai Tatsumura Construction","1850","도쿄","자본재","건설 서비스"
"Zuiko","6279","도쿄","자본재","다종 자본재"
"Wakachiku Construction","1888","도쿄","자본재","건설 서비스"
"Sugimoto Co Ltd","9932","도쿄","자본재","다종 자본재"
"Toa Road Corp","1882","도쿄","자본재","건설 서비스"
"Sumitomo Precision Product","6355","도쿄","자본재","항공 우주와 방위"
"Meiji Electric Industries","3388","도쿄","자본재","다종 자본재"
"Fuji Die","6167","도쿄","자본재","다종 자본재"
"Yamato Corp","1967","도쿄","자본재","건설 서비스"
"Yotai Refractories","5357","도쿄","자본재","건설 – 용품과 비품"
"Geostr","5282","도쿄","자본재","건설 – 원자재"
"Mainichi Comnet","8908","도쿄","자본재","건설 서비스"
"Daiki Axis Co Ltd","4245","도쿄","자본재","건설 서비스"
"Yamada SxL Home","1919","도쿄","자본재","건설 서비스"
"Sakai Heavy Industries","6358","도쿄","자본재","건설과 농업용 기계"
"Fujimak","5965","도쿄","자본재","다종 자본재"
"CTI Engineering","9621","도쿄","자본재","건설 서비스"
"Ascot","3264","도쿄","자본재","건설 서비스"
"TYK Corp","5363","도쿄","자본재","건설 – 용품과 비품"
"Haneda Zenith","5289","도쿄","자본재","건설 – 원자재"
"Ochi Holdings","3166","도쿄","자본재","건설 – 용품과 비품"
"Isolite Insulating Product","5358","도쿄","자본재","건설 – 원자재"
"Trinity Industrial","6382","도쿄","자본재","다종 자본재"
"Dear Life","3245","도쿄","자본재","건설 서비스"
"Techno Ryowa","1965","도쿄","자본재","건설 서비스"
