"종목","기호","거래소","부문","산업"
"II-VI Inc","IIVI","나스닥","테크놀로지","과학과 기술 장비"
"Avaya","AVYA","뉴욕","테크놀로지","통신 장비"
"Advanced Energy","AEIS","나스닥","테크놀로지","전자 장비와 제어기"
"Coupa Software","COUP","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Teladoc Inc","TDOC","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Verint Systems","VRNT","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Callidus SWare","CALD","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Amkor Tech","AMKR","나스닥","테크놀로지","반도체"
"Ebix Inc","EBIX","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Mercury Systems","MRCY","나스닥","테크놀로지","컴퓨터 주변기기"
"Casa Systems","CASA","나스닥","테크놀로지","통신 장비"
"NetScout Sys","NTCT","나스닥","테크놀로지","컴퓨터 서비스"
"Allscripts Healthcare Solutions","MDRX","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Acxiom Inc","ACXM","나스닥","테크놀로지","컴퓨터 서비스"
"Liberty Expedia","LEXEA","나스닥","테크놀로지","컴퓨터 서비스"
"Liberty Expedia B","LEXEB","나스닥","테크놀로지","컴퓨터 서비스"
"SolarEdge Technologies Inc","SEDG","나스닥","테크놀로지","반도체"
"Corners. OnDem","CSOD","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Rogers Corp","ROG","뉴욕","테크놀로지","반도체"
"Viavi Solutions","VIAV","나스닥","테크놀로지","통신 장비"
"Descartes Systems","DSGX","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Nelnet Inc","NNI","뉴욕","테크놀로지","컴퓨터 서비스"
"MongoDB","MDB","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Syntel","SYNT","나스닥","테크놀로지","컴퓨터 서비스"
"ManTech Intl","MANT","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Trade Desk","TTD","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Convergys Corp","CVG","뉴욕","테크놀로지","컴퓨터 서비스"
"Blackline","BL","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Travelport Worldwide","TVPT","뉴욕","테크놀로지","컴퓨터 서비스"
"Axon Enterprise","AAXN","나스닥","테크놀로지","전자 장비와 제어기"
"Mimecast Ltd","MIME","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Cars.com","CARS","뉴욕","테크놀로지","컴퓨터 서비스"
"Power Integrat","POWI","나스닥","테크놀로지","반도체"
"Alteryx","AYX","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Plexus Corp","PLXS","나스닥","테크놀로지","전자 장비와 제어기"
"Altair Engineering","ALTR","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Plantronics Inc","PLT","뉴욕","테크놀로지","통신 장비"
"Q2 Holdings","QTWO","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Brooks Auto","BRKS","나스닥","테크놀로지","반도체"
"Franklin Elect","FELE","나스닥","테크놀로지","전자 장비와 제어기"
"Sanmina Corp","SANM","나스닥","테크놀로지","반도체"
"Mindbody Inc","MB","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Globant SA","GLOB","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Progress SWare","PRGS","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Novanta","NOVT","나스닥","테크놀로지","반도체"
"NETGEAR","NTGR","나스닥","테크놀로지","통신 장비"
"Cyberark Software","CYBR","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Alarm.com Holdings","ALRM","나스닥","테크놀로지","통신 장비"
"Kulicke and Soffa","KLIC","나스닥","테크놀로지","반도체"
"Finisar Corp","FNSR","나스닥","테크놀로지","통신 장비"
"Verifone Systems","PAY","뉴욕","테크놀로지","사무실 장비"
"Sailpoint Tech","SAIL","뉴욕","테크놀로지","소프트웨어와 프로그래밍"
"Varonis Systems","VRNS","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Ambarella Inc","AMBA","나스닥","테크놀로지","반도체"
"Omnicell","OMCL","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Five9 Inc","FIVN","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Infinera Corp","INFN","나스닥","테크놀로지","통신 장비"
"Oclaro","OCLR","나스닥","테크놀로지","반도체"
"Synapticsorp","SYNA","나스닥","테크놀로지","컴퓨터 하드웨어"
"TTM Tech","TTMI","나스닥","테크놀로지","반도체"
"Hortonworks Inc","HDP","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Bottomline Tech","EPAY","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Inovalon Holdings Inc","INOV","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"Appian","APPN","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"MaxLinear Inc","MXL","뉴욕","테크놀로지","통신 장비"
"CSG Systems","CSGS","나스닥","테크놀로지","컴퓨터 서비스"
"Diodes Inc","DIOD","나스닥","테크놀로지","반도체"
"Imperva Inc","IMPV","나스닥","테크놀로지","소프트웨어와 프로그래밍"
"ESCO Tech","ESE","뉴욕","테크놀로지","과학과 기술 장비"
"Acacia Com","ACIA","나스닥","테크놀로지","통신 장비"
"Hollysys Automation Tech","HOLI","나스닥","테크놀로지","전자 장비와 제어기"
