"종목","기호","거래소","부문","산업"
"Kingland Real Estate","6264","TPEX","자본재","건설 서비스"
"SSM","2062","대만","자본재","건설 – 용품과 비품"
"Tung Kai Tech","3018","대만","자본재","건설 서비스"
"China Ecotek","1535","대만","자본재","건설 서비스"
"KSECO","5521","대만","자본재","건설 서비스"
"CSSC","2013","대만","자본재","건설 서비스"
"Zong Tai","3056","대만","자본재","건설 서비스"
"Ruentex E&C","2597","대만","자본재","건설 서비스"
"CWCO","1603","대만","자본재","건설 – 용품과 비품"
"HsingTa","1109","대만","자본재","건설 – 원자재"
"TongTai","4526","대만","자본재","다종 자본재"
"Da-Cin Construction","2535","대만","자본재","건설 서비스"
"Founding Construction","5533","대만","자본재","건설 서비스"
"Froch Enterprise","2030","대만","자본재","건설 – 용품과 비품"
"Chainqui","2509","대만","자본재","건설 서비스"
"Kee Tai Properties","2538","대만","자본재","건설 서비스"
"Kaulin Mfg","1531","대만","자본재","다종 자본재"
"Delpha Construction","2530","대만","자본재","건설 서비스"
"Sweeten","5525","대만","자본재","건설 서비스"
"Kaori Heat","8996","대만","자본재","다종 자본재"
"Sunty","3266","대만","자본재","건설 서비스"
"Chien Kuo","5515","대만","자본재","건설 서비스"
"Champion","1806","대만","자본재","건설 – 용품과 비품"
"Quintain Steel","2017","대만","자본재","건설 – 용품과 비품"
"HCG","1810","대만","자본재","건설 – 용품과 비품"
"SanFar","9946","대만","자본재","건설 서비스"
"Chang Type","1541","대만","자본재","건설과 농업용 기계"
"Lucky Cement","1108","대만","자본재","건설 – 원자재"
"KFIC","1416","대만","자본재","건설 서비스"
"G-Tech","3149","대만","자본재","건설 – 용품과 비품"
"Awea","1530","대만","자본재","다종 자본재"
"Sanitar","1817","대만","자본재","건설 – 용품과 비품"
"Hua Yu Lien","1436","대만","자본재","건설 서비스"
"Yieh Hsing","2007","대만","자본재","건설 – 용품과 비품"
"Ying Han Tech","4562","대만","자본재","다종 자본재"
"Anderson","1528","대만","자본재","다종 자본재"
"RTM","8463","대만","자본재","건설 – 원자재"
"Crowell","2528","대만","자본재","건설 서비스"
"Kedge Construction","2546","대만","자본재","건설 서비스"
"We & Win","2537","대만","자본재","건설 서비스"
"Paragon Tech","3518","대만","자본재","다종 자본재"
"Apex S&E","3052","대만","자본재","건설 서비스"
"Long Da","5519","대만","자본재","건설 서비스"
"Hwang Chang","2543","대만","자본재","건설 서비스"
"HiTi","3494","대만","자본재","다종 자본재"
"Aurotek","6215","대만","자본재","다종 자본재"
"KPT","1805","대만","자본재","건설 서비스"
"New Asia Construction","2516","대만","자본재","건설 서비스"
"Roundtop","1540","대만","자본재","다종 자본재"
"HORNG SHIUE","2243","대만","자본재","다종 자본재"
"Chia Ta World","2033","대만","자본재","건설 – 용품과 비품"
