"종목","기호","거래소","부문","산업"
"Nintendo","7974","도쿄","경기 민감형 소비재","여가용 제품"
"혼다자동차","7267","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"Sony","6758","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"닛산자동차","7201","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"덴소","6902","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Panasonic","6752","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"브리지스톤","5108","도쿄","경기 민감형 소비재","타이어"
"스즈키자동차","7269","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"Subaru Corp","7270","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"Toyota Industries Corp","6201","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"도시바","6502","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Aisin Seiki Ltd","7259","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Sharp","6753","도쿄","경기 민감형 소비재","오디오와 비디오 장비"
"Makita","6586","도쿄","경기 민감형 소비재","가전과 공구"
"Shimano Inc","7309","도쿄","경기 민감형 소비재","여가용 제품"
"이스즈자동차","7202","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"스미토모 전기","5802","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Koito Mfg Co Ltd","7276","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"미쓰비시 자동차","7211","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"Yamaha Motor Co Ltd","7272","도쿄","경기 민감형 소비재","여가용 제품"
"야마하","7951","도쿄","경기 민감형 소비재","여가용 제품"
"Mazda Motor","7261","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"히노자동차","7205","도쿄","경기 민감형 소비재","자동차와 트럭 제조"
"닛폰정공","6471","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Bandai Namco Holdings Inc","7832","도쿄","경기 민감형 소비재","여가용 제품"
"Stanley Electric Co Ltd","6923","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Hoshizaki Electric","6465","도쿄","경기 민감형 소비재","가전과 공구"
"가와사키 중공업","7012","도쿄","경기 민감형 소비재","여가용 제품"
"Ngk Spark Plug Co Ltd","5334","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"Sumitomo Rubber Ind Ltd","5110","도쿄","경기 민감형 소비재","타이어"
"요코하마 고무","5101","도쿄","경기 민감형 소비재","타이어"
"카시오","6952","도쿄","경기 민감형 소비재","보석 및 은제품"
"Toyota Boshoku Corp","3116","도쿄","경기 민감형 소비재","자동차와 트럭 부품"
"데이진","3401","도쿄","경기 민감형 소비재","직물 – 비의류"
