"종목","기호","거래소","부문","산업"
"China E-Learning","8055","홍콩","서비스","학교"
"Ping An Securities","0231","홍콩","서비스","부동산 운용"
"Birmingham Sports","2309","홍콩","서비스","여가 활동"
"Omnibridge","8462","홍콩","서비스","사업 서비스"
"CP Lotus Corp","0121","홍콩","서비스","소매(식료잡화)"
"A8 New Media","0800","홍콩","서비스","사업 서비스"
"China Assurance Finance","8090","홍콩","서비스","사업 서비스"
"Pacific Online Ltd","0543","홍콩","서비스","인쇄와 출판"
"Wisdom Sports Group","1661","홍콩","서비스","광고"
"Food Wise","1632","홍콩","서비스","레스토랑"
"Success Universe","0487","홍콩","서비스","개인 서비스"
"Life Healthcare","0928","홍콩","서비스","소매(의복)"
"I-Cable Communications","1097","홍콩","서비스","방송과 케이블 티브이"
"Lai Group","8455","홍콩","서비스","사업 서비스"
"Vobile Group","3738","홍콩","서비스","통신 서비스"
"Perfect Shape Beauty Tech","1830","홍콩","서비스","개인 서비스"
"AEON Stores Hong Kong","0984","홍콩","서비스","소매(백화점과 할인점)"
"Singasia","8596","홍콩","서비스","사업 서비스"
"Anxin-China","1149","홍콩","서비스","보안 시스템과 서비스"
"Nanjing Sinolife United","3332","홍콩","서비스","소매(식료잡화)"
"Telecom Digital","6033","홍콩","서비스","소매(기술제품)"
"Thing On Ent.","2292","홍콩","서비스","렌탈과 리스"
"Fulum","1443","홍콩","서비스","레스토랑"
"Dickson Concepts Intl","0113","홍콩","서비스","소매(의복)"
"Asia Investment Finance","0033","홍콩","서비스","소매(전문)"
"China e-Wallet Payment","0802","홍콩","서비스","보안 시스템과 서비스"
"Lion Rock","1127","홍콩","서비스","인쇄 서비스"
"Sinomedia","0623","홍콩","서비스","광고"
"Dadi Education","8417","홍콩","서비스","사업 서비스"
"Paradise Entertainment Ltd","1180","홍콩","서비스","카지노와 게임"
"Everchina Intl","0202","홍콩","서비스","폐기물 관리 서비스"
"China Tian Yuan Healthcare","0557","홍콩","서비스","호텔과 모텔"
"Wah Ha Realty","0278","홍콩","서비스","부동산 운용"
"Asia Standard Hotel","0292","홍콩","서비스","호텔과 모텔"
"Intl Housewares Retail","1373","홍콩","서비스","소매(전문)"
"China Investments","0132","홍콩","서비스","호텔과 모텔"
"Larry Jewelry Intl","8351","홍콩","서비스","소매(전문)"
"Yi Hua Holdings","2213","홍콩","서비스","소매(백화점과 할인점)"
"Daohe Global","0915","홍콩","서비스","소매(의복)"
"YGM Trading","0375","홍콩","서비스","소매(의복)"
"Midas Intl","1172","홍콩","서비스","인쇄 서비스"
"United Strength Power","2337","홍콩","서비스","소매(전문)"
"Asiaray Media","1993","홍콩","서비스","광고"
"Northern New Energy Hldg Ltd","8246","홍콩","서비스","레스토랑"
"Art Group Holdings","0565","홍콩","서비스","부동산 운용"
"Sing Tao News Corp","1105","홍콩","서비스","인쇄와 출판"
"Hao Tian","1341","홍콩","서비스","렌탈과 리스"
"Yin He Holdings","8260","홍콩","서비스","사업 서비스"
"Winfull Group Holdings Ltd","0183","홍콩","서비스","부동산 운용"
"Nine Express","0009","홍콩","서비스","영화"
"Chanhigh Holdings","2017","홍콩","서비스","개인 서비스"
"SMI Culture Group","2366","홍콩","서비스","광고"
"Shun Ho","0253","홍콩","서비스","호텔과 모텔"
"Changan Minsheng APLL Logistics","1292","홍콩","서비스","사업 서비스"
"Xiao Nan Guo Restaurants","3666","홍콩","서비스","레스토랑"
"Vestate Group","1386","홍콩","서비스","소매(의복)"
"Prosper One","1470","홍콩","서비스","소매(전문)"
"Tonking New Energy","8326","홍콩","서비스","레스토랑"
"Riverine China Holdings","1417","홍콩","서비스","부동산 운용"
"New Century Hong Kong","0234","홍콩","서비스","여가 활동"
"Beijing Jingkelong Co","0814","홍콩","서비스","소매(백화점과 할인점)"
"DX.com Holdings","8086","홍콩","서비스","소매(카탈로그와 메일 주문)"
"China Agri Products","0149","홍콩","서비스","렌탈과 리스"
"Bonjour","0653","홍콩","서비스","소매(전문)"
"Sunfonda","1771","홍콩","서비스","소매(전문)"
"Zhong Ao Home","1538","홍콩","서비스","부동산 운용"
"China Energy Development","0228","홍콩","서비스","레스토랑"
"Shentong Robot Education","8206","홍콩","서비스","통신 서비스"
"Niraku GC Inc","1245","홍콩","서비스","여가 활동"
"China Shun Ke Long","0974","홍콩","서비스","소매(식료잡화)"
"Imagi International","0585","홍콩","서비스","영화"
"Innovative Pharmaceutical Biotech","0399","홍콩","서비스","사업 서비스"
"S. Culture Intl","1255","홍콩","서비스","소매(의복)"
"Clifford Modern Living","3686","홍콩","서비스","소매(식료잡화)"
