"종목","기호","거래소","부문","산업"
"Drinks Americas Hldg","DKAM","OTC Markets","소비재/ 경기 방어형","음료(알코올성)"
"The Pulse Bev Corp","PLSB","OTC Markets","소비재/ 경기 방어형","음료 (비알코올성)"
"Rainbow Coral Co","RBCC","OTC Markets","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Cuba Beverage Co","CUBV","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Nutroganics","NUTTQ","OTC Markets","소비재/ 경기 방어형","식품 가공"
"FutureLand","FUTL","OTC Markets","소비재/ 경기 방어형","곡물"
"All American Pet Co","AAPT","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Umami Sustainable Se","UMAM","OTC Markets","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Marani Brands Inc","MRIB","OTC Markets","소비재/ 경기 방어형","음료(알코올성)"
"Virtual Sourcing, In","PGCX","OTC Markets","소비재/ 경기 방어형","개인과 가계용 제품"
"Blue Gem Enterprise","BGEM","OTC Markets","소비재/ 경기 방어형","음료 (비알코올성)"
"Fact Corp Cl A","FCTOA","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Be Active Holdings","JALA","OTC Markets","소비재/ 경기 방어형","개인과 가계용 제품"
"DS Healthcare Group Inc","DSKX","OTC Markets","소비재/ 경기 방어형","개인과 가계용 제품"
"Omni Shrimp","OMSH","OTC Markets","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Jammin Java Corp","JAMN","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Sports Venues of Florida","BTHR","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Aristocrat Grp","ASCC","OTC Markets","소비재/ 경기 방어형","음료(알코올성)"
"Montalvo Spirits, In","TQLA","OTC Markets","소비재/ 경기 방어형","음료(알코올성)"
"Connexus","CNXS","OTC Markets","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Organic Alliance Inc","ORGC","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Cono Italiano Inc","CNOZ","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Active Health Foods","AHFD","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Pharmacom Biovet Inc","PHMB","OTC Markets","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"De La Rue","DELRF","OTC Markets","소비재/ 경기 방어형","사무용품"
"Bidvest Group Ltd, The","BDVSF","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Japan Tobacco","JAPAF","OTC Markets","소비재/ 경기 방어형","담배"
"Ag Growth Int","AGGZF","OTC Markets","소비재/ 경기 방어형","곡물"
"네슬레","NSRGF","OTC Markets","소비재/ 경기 방어형","음료 (비알코올성)"
"Australian Agricultural Co","ASAGF","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Bimbo","GRBMF","OTC Markets","소비재/ 경기 방어형","식품 가공"
"Marine Harvest","MNHVF","OTC Markets","소비재/ 경기 방어형","Fish/Livestock 어업/축산"
"Imperial Brands","IMBBF","OTC Markets","소비재/ 경기 방어형","담배"
"Reckitt Benckiser","RBGPF","OTC Markets","소비재/ 경기 방어형","개인과 가계용 제품"
"Treasury Wine Estates Ltd","TSRYF","OTC Markets","소비재/ 경기 방어형","음료(알코올성)"
"Orkla","ORKLF","OTC Markets","소비재/ 경기 방어형","식품 가공"
"기린 홀딩스","KNBWF","OTC Markets","소비재/ 경기 방어형","음료(알코올성)"
"Chaoda Modern Agriculture","CMGHF","OTC Markets","소비재/ 경기 방어형","곡물"
"Swedish Match","SWMAF","OTC Markets","소비재/ 경기 방어형","담배"
"Select Harvests Ltd","SHVTF","OTC Markets","소비재/ 경기 방어형","식품 가공"
"항안국제","HEGIF","OTC Markets","소비재/ 경기 방어형","개인과 가계용 제품"
"프록터 앤 갬블","PG","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"코카콜라","KO","뉴욕","소비재/ 경기 방어형","음료 (비알코올성)"
"필립 모리스","PM","뉴욕","소비재/ 경기 방어형","담배"
"펩시코","PEP","나스닥","소비재/ 경기 방어형","음료 (비알코올성)"
"알트리아 그룹","MO","뉴욕","소비재/ 경기 방어형","담배"
"Kraft Heinz","KHC","나스닥","소비재/ 경기 방어형","식품 가공"
"콜게이트-팜올리브","CL","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"몬델리즈 인터내셔널","MDLZ","나스닥","소비재/ 경기 방어형","식품 가공"
"에스티 로더","EL","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"컨스텔레이션 브랜즈","STZ","뉴욕","소비재/ 경기 방어형","음료(알코올성)"
"Constellation Brands B","STZb","뉴욕","소비재/ 경기 방어형","음료(알코올성)"
"에코랩","ECL","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"킴벌리클라크","KMB","뉴욕","소비재/ 경기 방어형","개인과 가계용 제품"
"Monster Beverage 1990","MNST","나스닥","소비재/ 경기 방어형","음료 (비알코올성)"
"타이슨 푸드","TSN","뉴욕","소비재/ 경기 방어형","식품 가공"
